,Date,User,Tweet,Translation
2202,2021-01-03 09:19:37+00:00,NamJames,"문재인이 2050년 탄소중립하겠다고?

뭔 개소리야?

탈원전하면서 어떻게 탄소중립을 실현하나?

구석기 시대로 회귀하면 충분히 가능하다

밥지을 때 나무 때고 육고기는 생고기로 먹고 맷돌로 곡식 갈아 먹고 전부 걸어 다니면 가능할까?

미친 개놈들이 허구헌날 국민들 속여 먹으려고 개소리질한다","Moon Jae -in will neutral carbon neutral in 2050?

What is the dog sound?

How do you realize carbon neutrality while de -nuclear?

If you return to the Paleolithic era, it is possible enough

Is it possible to eat rice and meat with raw meat, grain grain and walk around?

The crazy dogs are fictional day to deceive the people to deceive the people."
2203,2021-01-03 04:40:07+00:00,ds1apf,"기후 변화
2021년 사람과 지구 간의 새로운 관계 구축   
2021년 유엔의 핵심 목표는 2050년까지 탄소 중립을 위한   글로벌 연합 (순 배출 제로)을 구축하는 것이라고 말합니다.             

https://t.co/kUG6xPCxKC","weather change
2021 Build a new relationship between people and earth
The core goal of the United Nations in 2021 is to build a global alliance for carbon neutrality by 2050.

https://t.co/kug6xpcxkc"
2204,2021-01-02 20:43:30+00:00,HumancyborgWba,"탈원전 속 대통령이 장담한 2050 탄소중립… 與 싱크탱크 “불가능”
《 선진국들은 원전을 탄소중립의 주요 수단으로 삼고 있는데 문재인만 정반대로 가고있다.
 https://t.co/Tt3Dy9SEPi","2050 carbon neutral by the president in the nuclear power plant…與 Think tank “impossible”
Developed countries are using nuclear power plants as the main means of carbon neutrality, but only Moon Jae -in is going to the opposite way.
 https://t.co/tt3dy9set"
2205,2021-01-02 19:20:43+00:00,AvalosOrdonez,탈원전 속 대통령이 장담한 2050 탄소중립… 與 싱크탱크 “불가능” (출처 : Hold the .. | https://t.co/vvPsMaQSc4 블로그) https://t.co/81AtiU4rDt,2050 carbon neutral by the president in the nuclear power plant…與 與 Think tank “impossible” (Source: HOLD The .. | https://t.co/vvpsmaqsc4 blog) https://t.co/81atiu4RDT
2206,2021-01-02 16:37:47+00:00,apk08k,탈원전 속 대통령이 장담한 2050 탄소중립… 與 싱크탱크 “불가능” https://t.co/hCmL5b1TNK,2050 carbon neutral by the president in the nuclear power plant…與 Think tank “impossible” https://t.co/hcml5b1tnk
2207,2021-01-02 13:20:29+00:00,goodluckyoandme,"탈원전 속 대통령이 장담한 2050 탄소중립… 與 싱크탱크 “불가능” https://t.co/pvxZZRBKqZ 

얼래 민주연구원이? 문  디스?  뭐 원전없이는 불가능한거 맞는데.","2050 carbon neutral by the president in the nuclear power plant…與 Think tank “impossible” https://t.co/pvxzzrbkqz

What is the Democratic Research Institute? Moon Dis? It's impossible without nuclear power plants."
2208,2021-01-02 13:17:50+00:00,youth4climatekr,"한국은 2050년 탄소중립을 선언했습니다. 그러나 신규 석탄발전소가 건설되면 매년 온실가스 총 5100만톤을 더 배출합니다.  즉, 7기의 석탄발전소가 추가되면 전체 7% 온실가스가 증가하게됩니다 https://t.co/wot34Lb3oH","Korea declared carbon neutrality in 2050. However, when a new coal power plant is built, a total of 51 million tons of greenhouse gases are produced every year. In other words, if the 7th coal power plant is added, the overall 7% greenhouse gas is increased. Https://t.co/wot34lb3oh"
2209,2021-01-02 12:42:06+00:00,Honey7939,"탈원전 속 대통령이 장담한 2050 탄소중립… 與 싱크탱크 “불가능” 
https://t.co/54EO8KCl2V","2050 carbon neutral by the president in the nuclear power plant…與 Think tank “impossible”
https://t.co/54eo8kcl2v"
2210,2021-01-02 12:12:19+00:00,kjhfbi,탈원전 속 대통령이 장담한 2050 탄소중립… 與 싱크탱크 “불가능” https://t.co/pQi1YESC5Y,2050 carbon neutral by the president in the nuclear power plant…與 Think tank “impossible” https://t.co/pqi1yesc5y
2211,2021-01-02 04:36:25+00:00,news2health,새해 4인 가족의 주택용 전기요금(350kWh 사용기준) 고지서에는 1850원의 기후환경 요금을 따로 때어 별도 표기. 다만 정부의 2050탄소중립 목표 선언에 따라 온실가스 배출권 비용 등이 증가할 경우 전기요금 인상 요인이 될 수도 있다.,"The new year's family's electricity bill (based on 350kWh use) is a separate climate environment fee of 1850 won. However, if the government's 2050 carbon neutral targets increase, the cost of greenhouse gas emissions increases."
2212,2021-01-01 08:47:49+00:00,yong_hyein,"기본소득 공론화, 2050 탄소중립을 위한 탄소세와 탄소배당 도입, 보편적 재난지원금을 비롯한 코로나19로 인한 방역, 경제 위기 대책들 낙태죄 폐지 이후 대안입법, 중대재해기업처벌법 제정, 안전한 일터 만들기 등 2021년에도 해나가야 할 과제들이 참 많지만, 그 어느때보다 의욕이 타오릅니다🔥🔥","In 2021, including basic income public debate, carbon tax and carbon dividend for 2050 carbon neutral, universal disaster subsidies, defense of corona 19, alternative legislation after abolition of abortion, enacting major disaster corporate punishment law, and making safe workplaces. There are so many challenges to go, but I am motivated than ever."
2213,2021-01-01 07:29:30+00:00,1023sunshine,"하지원 Ha Ji Won ハ・ジウォン 河智苑【2050 탄소 중립 2050年カーボンニュートラル】Intro 영상 비하인드 메이킹 Full 영상 メイキング映像（フル）

https://t.co/ICzQHfYRJB 

#하지원 #ハ・ジウォン #河智苑 #Hajiwon #ハジウォン
#hajiwon1023 #햇님 #해와달엔터테인먼트 #탄소중립
@hajiwon1023 https://t.co/qgycSeN2HM","Ha Ji -won HA ji Won ・ ・ ォ ン 苑 【2050 Carbon Neutral 2050 年 ー ー ー ト】 Intro Video Behind the Scenes Full Video メ イ ン 映

https://t.co/iczqhfyrjb

#Hijiwon
#HAJIWON1023
@hajiwon1023 https://t.co/qgycsen2hm"
2214,2020-12-31 17:32:41+00:00,ds1apf,"환경부, 2050 탄소중립 담은 LEDS 영문본 30일 UN에 제출 (출처 : 전자신문 | 네이버 뉴스) https://t.co/KsOGqRkFM3","Ministry of Environment, submitted to the UN on the 30th of LEDS in 2050 carbon neutral (Source: Electronic Newspaper | Naver News) https://t.co/ksogqrkfm3"
2215,2020-12-31 09:00:00+00:00,mofkorea,"탄소중립 실현을 위한 
항만지역 미세먼지 저감 정책이 본격적으로 추진됩니다!

앞으로도 항만의 미세먼지를 줄여,
2050 탄소중립을 실현하기 위해 노력하겠습니다!

#항만 #미세먼지 #탄소중립 https://t.co/BXmwUv7lQ1","For carbon neutral realization
Port area fine dust reduction policies are being promoted in earnest!

In the future, the port fine dust is reduced,
We will try to realize 2050 carbon neutrality!

#Port #Fine Dust #Carbon Neutral https://t.co/bxmwuv7lq1"
2216,2020-12-31 05:09:59+00:00,withmsit,"2050 탄소중립 실현, 혁신기술개발로 뒷받침하겠습니다! 2021년, 기후·환경 분야 원천기술개발에 1,501억원을 투자합니다. 😃 2021년도 과기정통부 예산 자세히 보기 ▶ https://t.co/TbM3K6FPe1 https://t.co/KYUsYuyrzL","2050 Carbon Neutralization and Innovation Technology Development! In 2021, we will invest KRW 151 billion in the development of source technology in the climate and environment. 😃 2021 Budget of the Ministry of Information and Communication ▶ https://t.co/tbm3k6fpe1 https://t.co/kyusyuyrzl"
2217,2020-12-31 04:15:31+00:00,120seoulcall,[탄소중립] 서울시가 국내 도시로는 처음으로 2050년 탄소중립 목표를 담은 ｢2050 온실가스 감축 추진계획｣을 C40 도시 기후리더십 그룹(C40)에 제출합니다! ⇒ https://t.co/OCmLsgvv2W https://t.co/E8DcuUmOtW,[Carbon Neutral] Seoul is the first domestic city to submit the 2050 Greenhouse Gas Reduction Plan to the C40 Urban Leadership Group (C40). ⇒ https://t.co/ocmlsgvv2w https://t.co/E8dcuumotw
2218,2020-12-30 08:01:35+00:00,innostudy,"문 대통령 '2050 탄소중립' 선언했는데…""정작 정부 프로그램 없어"" 쓴소리 https://t.co/R8dx06HXIR","President Moon declared '2050 carbon neutral'… ""No government program"""
2219,2020-12-30 04:11:18+00:00,120seoulcall,[탄소중립] 서울시가 국내 도시로는 처음으로 2050년 탄소중립 목표를 담은 ｢2050 온실가스 감축 추진계획｣을 C40 도시 기후 리더십 그룹(C40)에 제출합니다! ⇒ https://t.co/OCmLsgdTEm https://t.co/w06t7JiPX2,[Carbon Neutral] Seoul is the first domestic city to submit the 2050 Greenhouse Gas Reduction Plan to the C40 Urban Climate Leadership Group (C40). ⇒ https://t.co/ocmlsgdtem https://t.co/w06t7jipx2
2220,2020-12-30 02:00:50+00:00,chongjuhigh,"특히 문재인 대통령이 선언한 ’2050 탄소중립'을 달성하려면 2050년 전력 수요가 지금의 2.5~3배로 늘 것이라고 전문가들은 내다보고 있다. 탈원전을

고수한 전력계획은 결국 문 정부가 끝나면 폐기될 수밖에 없다(조선일보).\\","In particular, experts predict that the demand for power in 2050 will increase to 2.5-3 times in 2050 to achieve the 2050 carbon neutrality declared by President Moon Jae -in. Democracy

The adherent power plan will eventually be abandoned after the end of the Moon government (Chosun Ilbo). \\"
2221,2020-12-30 02:00:29+00:00,chongjuhigh,이 과정에서 불완전연소로 생각보다 심한 대기오염을 일으킬 수 있다. LNG발전은 온실가스도 원자력발전(㎾h당 9g)의 50배 배출한다. LNG 설비를 크게 늘리는 계획을 갖고 어떻게 ’2050년 탄소중립'을 달성하겠다는 것인지 알 수 없다. (조선일보).,"In this process, incomplete combustion can cause more severe air pollution than you think. LNG power generation also emits 50 times of nuclear power (9g per ㎾). It is not known how to achieve '2050 carbon neutrality' with plans to greatly increase LNG facilities. (Chosun Ilbo)."
2222,2020-12-29 15:28:56+00:00,nannana1232,文대통령 ‘2050 탄소중립’ 선언했는데 “정작 정부 프로그램 없어” 쓴소리 : 동아닷컴 https://t.co/nFgBv1IqpO,"文 declared “2050 carbon neutral”, “No government program”"
2223,2020-12-29 13:47:06+00:00,youth4climatekr,이제는 석탄발전소가 저렴한 발전원이 아닙니다. 신규 석탄 발전소는 비용이 기존 발전소에 비해 2배까지 상승할 것이라 하며 2050 탄소중립을 지키기 위해선 가동률이 저조해질 것입니다. 석탄발전소로 인한 결과는 고스란히 국민이 떠안게 될 것입니다. 지금 당장 석탄발전소는 중단되어야만 합니다. https://t.co/Qdq86X9dAk,"Now coal power plants are not cheap sources. The new coal power plant will cost twice the cost of the existing power plant, and the utilization rate will be lower in order to protect 2050 carbon neutral. The result of coal power plants will be left by the people. Right now, coal power plants must be stopped. https://t.co/qdq86x9dak"
2224,2020-12-29 07:03:11+00:00,HAJIWONHK1023,"하지원 Ha Ji Won 河智苑 2050 탄소 중립 선언  

#하지원 #HaJiWon #河智苑 #ハジウォン #ХаДжиВон #هاجيوون #hajiwon1023 #햇님  #hajiwonhk1023  #HK1023 #河智苑香港站 #haewadal_entertainment   
#해와달엔터테인먼트 #환경부
#더늦기전에2050 https://t.co/E8KvbIw9po","Hajiwon ha ji Won 苑 2050 Carbon Neutral Declaration

#Hajiwon #hajiwon #智 ォ
#Dal and Dal Entertainment
#2050 https://t.co/E8kVBIW9PO"
2225,2020-12-29 04:34:11+00:00,Mylife_KTV,"#대통령_모두발언

 “모두 정부의 정책적 지원과 함께 국민과 기업이 힘을 모아 키운 희망입니다. 그 희망을 더욱 키워 위기에 강한 한국 경제의 저력을 살려 나가겠습니다. 한국판 뉴딜, 2050 탄소중립을 속도감 있게 추진하여 미래 경쟁력 강화와 대한민국 대전환에 힘있게 나서겠습니다.”","#President_ All speaking

 “All of them are hopes that the people and companies gather together with the government's policy support. We will increase the hope and take advantage of the power of the Korean economy. The Korean version of New Deal, 2050 carbon neutrality, will be strengthened to strengthen future competitiveness and to reinforce Korea's transition. ”"
2226,2020-12-28 23:51:55+00:00,chongjuhigh,특히 문재인 대통령이 선언한 ’2050 탄소중립'을 달성하려면 2050년 전력 수요가 지금의 2.5~3배로 늘 것이라고 전문가들은 내다보고 있다. 탈원전을 고수한 전력계획은 결국 문 정부가 끝나면 폐기될 수밖에 없다(조선일보).,"In particular, experts predict that the demand for power in 2050 will increase to 2.5-3 times in 2050 to achieve the 2050 carbon neutrality declared by President Moon Jae -in. The power plan that adhered to the nuclear power plant is inevitably abandoned after the government's end of the government (Chosun Ilbo)."
2227,2020-12-28 23:51:33+00:00,chongjuhigh,이 과정에서 불완전연소로 생각보다 심한 대기오염을 일으킬 수 있다. LNG발전은 온실가스도 원자력발전(㎾h당 9g)의 50배 배출한다. LNG 설비를 크게 늘리는 계획을 갖고 어떻게 ’2050년 탄소중립'을 달성하겠다는 것인지 알 수 없다. (조선일보).,"In this process, incomplete combustion can cause more severe air pollution than you think. LNG power generation also emits 50 times of nuclear power (9g per ㎾). It is not known how to achieve '2050 carbon neutrality' with plans to greatly increase LNG facilities. (Chosun Ilbo)."
